ing For Valve On
Program Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
2266.000000, 8.850098, 39.215088, 12.664795, 17.242432, 18.005371, 47.607422, 32.806396, 23.803711, 18.768311, 0.915527, 0.725581, 0.486716, -0.274601, -0.021180
2440.000000, 6.103516, 23.498535, 6.866455, 7.476807, 7.324219, 14.190674, 11.444092, 6.713867, 10.223389, 0.305176, 0.586667, 0.493856, 0.138915, -0.009745
2610.000000, 2.899170, 11.749268, 3.814697, 3.967285, 4.882813, 9.155273, 7.781982, 4.425049, 9.765625, 0.305176, 0.568627, 0.498840, 0.018039, -0.007893
2776.000000, 2.746582, 11.749268, 3.967285, 4.272461, 5.187988, 8.087158, 6.866455, 4.119873, 10.681152, 0.610352, 0.600000, 0.505163, -0.031373, -0.009360
2941.000000, 2.136230, 8.239746, 2.746582, 2.899170, 3.204346, 4.730225, 6.561279, 4.730225, 8.239746, 0.305176, 0.720930, 0.517855, -0.120930, -0.015923
3108.000000, 1.831055, 8.239746, 4.119873, 1.831055, 2.593994, 3.662109, 5.340576, 4.272461, 8.392334, 0.305176, 0.800000, 0.533530, -0.079070, -0.019431
3272.000000, 1.525879, 7.019043, 3.051758, 1.220703, 1.678467, 2.746582, 4.730225, 5.340576, 9.765625, 0.305176, 1.129032, 0.564872, -0.329032, -0.035726
3437.000000, 1.678467, 6.866455, 2.746582, 0.610352, 1.525879, 2.441406, 4.730225, 6.713867, 9.002686, 0.305176, 1.419355, 0.607596, -0.290323, -0.048456
3603.000000, 1.525879, 6.103516, 3.509521, 1.068115, 1.373291, 1.678467, 3.051758, 5.645752, 8.850098, 0.305176, 1.850000, 0.666758, -0.430645, -0.066655
3770.000000, 1.220703, 4.730225, 3.509521, 1.831055, 1.831055, 1.525879, 2.746582, 5.493164, 9.460449, 0.305176, 2.000000, 0.727360, -0.150000, -0.070444
3933.000000, 0.915527, 3.814697, 4.119873, 2.899170, 1.831055, 1.068115, 1.831055, 3.967285, 5.340576, 0.000000, 2.166667, 0.789939, -0.166667, -0.074627
4100.000000, 0.762939, 3.204346, 3.814697, 3.356934, 3.204346, 1.525879, 2.899170, 5.950928, 10.833740, 0.305176, 2.052632, 0.842551, 0.114035, -0.066766
4266.000000, 0.915527, 3.509521, 4.272461, 5.035400, 2.288818, 0.762939, 1.373291, 3.356934, 5.035400, 0.000000, 2.444444, 0.906627, -0.391813, -0.079768
4432.000000, 0.762939, 2.288818, 4.577637, 7.171631, 3.814697, 1.220703, 2.136230, 4.577637, 11.291504, 0.305176, 2.142857, 0.954174, 0.301587, -0.065101
4598.000000, 0.762939, 2.288818, 5.798340, 10.070801, 4.577637, 1.068115, 1.831055, 4.425049, 9.765625, 0.305176, 2.416667, 1.008340, -0.273810, -0.072831
4765.000000, 0.762939, 2.136230, 5.645752, 10.986328, 5.035400, 1.068115, 1.831055, 3.967285, 8.697510, 0.305176, 2.166667, 1.049709, 0.250000, -0.061301
4930.000000, 0.762939, 2.441406, 6.561279, 14.343262, 5.950928, 1.068115, 1.983643, 4.119873, 9.918213, 0.305176, 2.076923, 1.085130, 0.089744, -0.056093
5094.000000, 0.762939, 1.831055, 5.645752, 12.817383, 6.713867, 1.220703, 2.288818, 4.577637, 11.291504, 0.305176, 2.000000, 1.115626, 0.076923, -0.051659
5260.000000, 0.762939, 1.831055, 5.950928, 13.427734, 7.476807, 1.373291, 2.288818, 5.187988, 15.869141, 0.610352, 2.266667, 1.152756, -0.266667, -0.058595
5428.000000, 0.915527, 2.593994, 7.934570, 17.395020, 7.019043, 1.220703, 1.831055, 3.967285, 9.765625, 0.305176, 2.166667, 1.184441, 0.100000, -0.053638
5594.000000, 0.762939, 1.983643, 6.713867, 15.106201, 7.629395, 1.373291, 2.136230, 4.730225, 12.817383, 0.610352, 2.214286, 1.215648, -0.047619, -0.053456
5763.000000, 0.915527, 1.983643, 6.866455, 17.395020, 7.324219, 1.068115, 1.983643, 4.119873, 10.375977, 0.305176, 2.076923, 1.240980, 0.137362, -0.047844
5928.000000, 0.762939, 1.983643, 6.713867, 15.869141, 7.629395, 1.068115, 1.983643, 4.272461, 10.986328, 0.305176, 2.153846, 1.267062, -0.076923, -0.048675
6097.000000, 0.762939, 1.983643, 6.561279, 17.547607, 7.629395, 1.068115, 2.136230, 4.272461, 11.138916, 0.305176, 2.000000, 1.287421, 0.153846, -0.043049
6262.000000, 0.915527, 1.983643, 6.866455, 18.615723, 8.087158, 1.220703, 2.136230, 4.882813, 12.664795, 0.610352, 2.285714, 1.314402, -0.285714, -0.049608
