Time, v, b, c, g, gy, y, o, r, cl, nir
23585.00000, 14.49585, 14.34326, 27.31323, 117.64526, 259.09424, 352.78320, 347.74780, 162.20093, 396.72852, 34.48486
23710.00000, 14.64844, 14.49585, 27.16064, 118.10303, 260.00977, 355.37720, 348.35815, 163.57422, 396.72852, 34.79004
23836.00000, 14.64844, 14.49585, 27.31323, 118.10303, 260.16235, 356.29272, 347.90039, 163.26904, 396.72852, 34.79004
23961.00000, 14.64844, 14.49585, 27.31323, 118.25562, 262.45117, 356.90308, 350.79956, 163.57422, 396.72852, 35.40039
24087.00000, 14.64844, 14.64844, 27.46582, 119.32373, 264.12964, 360.26001, 352.47803, 165.71045, 396.72852, 35.40039
24212.00000, 14.80103, 14.95361, 27.77100, 120.84961, 267.48657, 363.92212, 356.59790, 167.54150, 396.72852, 35.70557
24337.00000, 14.80103, 14.95361, 28.07617, 121.91772, 269.62280, 366.05835, 359.34448, 168.45703, 396.72852, 35.70557
24463.00000, 14.95361, 15.10620, 28.22876, 122.68066, 271.30127, 368.80493, 361.17554, 169.06738, 396.72852, 35.70557
24588.00000, 15.10620, 15.10620, 28.38135, 123.13843, 270.84351, 369.87305, 360.87036, 169.52515, 396.72852, 35.70557
24713.00000, 15.10620, 15.25879, 28.38135, 123.13843, 271.45386, 370.17822, 361.02295, 169.37256, 396.72852, 35.70557
24838.00000, 15.10620, 15.25879, 28.38135, 123.59619, 271.91162, 370.94116, 362.09106, 169.37256, 396.72852, 35.70557
24963.00000, 15.10620, 15.25879, 28.38135, 123.13843, 271.30127, 370.02563, 361.63330, 168.60962, 396.72852, 35.85815
25089.00000, 15.10620, 15.10620, 28.38135, 122.52808, 270.23315, 368.80493, 360.10742, 167.99927, 396.72852, 35.70557
25214.00000, 15.10620, 15.10620, 28.22876, 121.91772, 269.62280, 367.73682, 358.73413, 167.54150, 396.72852, 35.70557
25338.00000, 15.10620, 15.10620, 28.22876, 121.61255, 268.85986, 367.73682, 357.05566, 167.23633, 396.72852, 35.70557
